Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
0.35277047519991944,-0.8501587929855206,-0.9152280103588089,0.6793117895535613,-1.1928386489572793,-0.0576813926796182,0.9884667435427344,-1.0291778699518943,-1.4968842956436919
-0.8306410291183413,1.3516018278105255,-0.9152280103588089,2.6920516831246393,-1.1928386489572793,-0.5574368812495762,-1.5225739196061208,-0.14880733862179954,0.35801384429197247
2.078578918997383,-0.8501587929855206,-0.9152280103588089,-1.8925225188983716,-1.1928386489572793,1.851640858523555,0.28493043371254556,-0.14880733862179954,2.2213305839550306
0.9839232775029918,1.3423312567755947,-0.9152280103588089,-0.5451049790355115,0.7053991310786143,-0.633040916699903,-0.3171075547389788,-1.0291778699518943,-0.028581460836560376
0.3853142915686717,2.188270863713023,-0.9152280103588089,-0.24319399499984942,0.42348262909308554,0.9149196735373014,-2.331779714707247,-1.0291778699518943,-0.3636747441033931
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-1.0291778699518943,-0.08841954713420895
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.5906115348627097,2.3029259756632774,-0.5061799080629139,0.3363747883839236,-1.0291778699518943,0.08531724135758445
1.979961293637528,0.5265210057016914,-0.9152280103588089,0.06989887733342905,0.4798659294901914,-1.5812949206531568,0.027708660355658436,-1.0291778699518943,0.17486803257544511
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-1.0291778699518943,-0.08841954713420895
1.1279050105283803,0.27505676637919557,-0.9152280103588089,-1.2272001651901538,1.0812878003926527,-1.5812949206531568,2.0326481045752876,-1.0291778699518943,-0.40576774274035987
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-1.0291778699518943,-0.08841954713420895
0.43955398551659197,1.612336638167952,-0.9152280103588089,-1.350200936463943,1.494765336638095,-1.5812949206531568,1.4028023568419357,-1.0291778699518943,-0.5790918547749284
1.258080276003389,0.2472450532744035,-0.9152280103588089,-1.8142493008150515,0.9497267661327393,-0.36778608045892613,1.0093225630041036,-1.0291778699518943,0.37254005558629827
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-1.0291778699518943,0.02547915505993588
0.48787662194292075,2.426988067862489,-0.9152280103588089,0.22085436935126085,0.7429879980100184,-0.42032447797525385,-1.6630031039793405,-1.0291778699518943,-0.39380012548083
1.0381629714509122,0.9019791326163854,-0.9152280103588089,-1.450837931142496,1.7954762720893256,2.034884537665872,-2.426326096265454,-1.0291778699518943,-0.3756423613629228
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-1.0291778699518943,0.02547915505993588
0.11904670309706306,1.4779133581614565,-0.9152280103588089,-1.9652047928328835,0.9121378992013354,0.37287718208834597,0.3363747883839236,-1.0291778699518943,-0.6269623238130474
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-1.0291778699518943,0.02547915505993588
1.6249378423420497,1.2009550484929012,-0.9152280103588089,0.3438551406250483,0.8933434657356335,-1.160987740522526,-0.9956168812155253,-1.0291778699518943,0.2648315002505306
1.140725301825161,1.3400136140168621,-0.9152280103588089,-1.8981134630471799,2.9419367134971424,-0.3946959913819227,-0.3296210464158016,-1.0291778699518943,0.34241467420886135
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-1.0291778699518943,0.02547915505993588
0.6279136499539149,1.3400136140168621,-0.9152280103588089,-0.2767396598927004,0.5926325302844029,-0.3946959913819227,-0.3296210464158016,-1.0291778699518943,-0.6451200879309547
0.9839232775029918,1.3423312567755947,-0.9152280103588089,-0.5451049790355115,0.7053991310786143,-0.633040916699903,-0.3171075547389788,-0.8883185849390791,0.6779206339329191
0.3853142915686717,2.188270863713023,-0.9152280103588089,-0.24319399499984942,0.42348262909308554,0.9149196735373014,-2.331779714707247,-0.8883185849390791,0.4740584640636884
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-0.8883185849390791,0.8574348928258653
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.5906115348627097,2.3029259756632774,-0.5061799080629139,0.3363747883839236,-0.8883185849390791,0.7138234857115083
1.979961293637528,0.5265210057016914,-0.9152280103588089,0.06989887733342905,0.4798659294901914,-1.5812949206531568,0.027708660355658436,-0.8883185849390791,1.2403986451308169
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-0.8883185849390791,0.8574348928258653
1.1279050105283803,0.27505676637919557,-0.9152280103588089,-1.2272001651901538,1.0812878003926527,-1.5812949206531568,2.0326481045752876,-0.8883185849390791,0.001543920540876536
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-0.8883185849390791,0.8574348928258653
0.43955398551659197,1.612336638167952,-0.9152280103588089,-1.350200936463943,1.494765336638095,-1.5812949206531568,1.4028023568419357,-0.8883185849390791,-0.08841954713420895
1.258080276003389,0.2472450532744035,-0.9152280103588089,-1.8142493008150515,0.9497267661327393,-0.36778608045892613,1.0093225630041036,-0.8883185849390791,1.1504351774557313
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-0.8883185849390791,1.258143732791499
0.48787662194292075,2.426988067862489,-0.9152280103588089,0.22085436935126085,0.7429879980100184,-0.42032447797525385,-1.6630031039793405,-0.8883185849390791,0.8933377446044545
1.0381629714509122,0.9019791326163854,-0.9152280103588089,-1.450837931142496,1.7954762720893256,2.034884537665872,-2.426326096265454,-0.8883185849390791,0.7315685733721905
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-0.8883185849390791,1.258143732791499
0.11904670309706306,1.4779133581614565,-0.9152280103588089,-1.9652047928328835,0.9121378992013354,0.37287718208834597,0.3363747883839236,-0.8883185849390791,0.186835649834975
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-0.8883185849390791,1.258143732791499
1.6249378423420497,1.2009550484929012,-0.9152280103588089,0.3438551406250483,0.8933434657356335,-1.160987740522526,-0.9956168812155253,-0.8883185849390791,1.270111350051029
1.140725301825161,1.3400136140168621,-0.9152280103588089,-1.8981134630471799,2.9419367134971424,-0.3946959913819227,-0.3296210464158016,-0.8883185849390791,1.4496256089439747
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-0.8883185849390791,-0.7169257914881331
0.6279136499539149,1.3400136140168621,-0.9152280103588089,-0.2767396598927004,0.5926325302844029,-0.3946959913819227,-0.3296210464158016,-0.8883185849390791,0.01351153780040642
0.9839232775029918,1.3423312567755947,-0.9152280103588089,-0.5451049790355115,0.7053991310786143,-0.633040916699903,-0.3171075547389788,-0.14880733862179954,1.5693017815392722
0.3853142915686717,2.188270863713023,-0.9152280103588089,-0.24319399499984942,0.42348262909308554,0.9149196735373014,-2.331779714707247,-0.14880733862179954,1.4917186075809414
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-0.14880733862179954,1.5214313125011532
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.5906115348627097,2.3029259756632774,-0.5061799080629139,0.3363747883839236,-0.14880733862179954,1.611394780176239
1.979961293637528,0.5265210057016914,-0.9152280103588089,0.06989887733342905,0.4798659294901914,-1.5812949206531568,0.027708660355658436,-0.14880733862179954,2.0005486793395684
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-0.14880733862179954,1.5214313125011532
1.1279050105283803,0.27505676637919557,-0.9152280103588089,-1.2272001651901538,1.0812878003926527,-1.5812949206531568,2.0326481045752876,-0.14880733862179954,0.946985684043726
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,-0.14880733862179954,1.5214313125011532
0.43955398551659197,1.612336638167952,-0.9152280103588089,-1.350200936463943,1.494765336638095,-1.5812949206531568,1.4028023568419357,-0.14880733862179954,1.2342084982724397
1.258080276003389,0.2472450532744035,-0.9152280103588089,-1.8142493008150515,0.9497267661327393,-0.36778608045892613,1.0093225630041036,-0.14880733862179954,2.0125162965990975
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-0.14880733862179954,2.1800629382325134
0.48787662194292075,2.426988067862489,-0.9152280103588089,0.22085436935126085,0.7429879980100184,-0.42032447797525385,-1.6630031039793405,-0.14880733862179954,2.3835124316445193
1.0381629714509122,0.9019791326163854,-0.9152280103588089,-1.450837931142496,1.7954762720893256,2.034884537665872,-2.426326096265454,-0.14880733862179954,1.0369491517188114
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-0.14880733862179954,2.1800629382325134
0.11904670309706306,1.4779133581614565,-0.9152280103588089,-1.9652047928328835,0.9121378992013354,0.37287718208834597,0.3363747883839236,-0.14880733862179954,1.964645827560979
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-0.14880733862179954,2.1800629382325134
1.6249378423420497,1.2009550484929012,-0.9152280103588089,0.3438551406250483,0.8933434657356335,-1.160987740522526,-0.9956168812155253,-0.14880733862179954,1.8627147426263633
1.140725301825161,1.3400136140168621,-0.9152280103588089,-1.8981134630471799,2.9419367134971424,-0.3946959913819227,-0.3296210464158016,-0.14880733862179954,2.3715448143849898
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,-0.14880733862179954,2.1800629382325134
0.6279136499539149,1.3400136140168621,-0.9152280103588089,-0.2767396598927004,0.5926325302844029,-0.3946959913819227,-0.3296210464158016,-0.14880733862179954,0.8991152150056068
0.9839232775029918,1.3423312567755947,-0.9152280103588089,-0.5451049790355115,0.7053991310786143,-0.633040916699903,-0.3171075547389788,0.8372076564679065,1.707135718252477
0.3853142915686717,2.188270863713023,-0.9152280103588089,-0.24319399499984942,0.42348262909308554,0.9149196735373014,-2.331779714707247,0.8372076564679065,1.7970991859275622
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,0.8372076564679065,1.7611963341489731
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.5906115348627097,2.3029259756632774,-0.5061799080629139,0.3363747883839236,0.8372076564679065,1.7970991859275622
1.979961293637528,0.5265210057016914,-0.9152280103588089,0.06989887733342905,0.4798659294901914,-1.5812949206531568,0.027708660355658436,0.8372076564679065,2.2399010245301625
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,0.8372076564679065,1.7611963341489731
1.1279050105283803,0.27505676637919557,-0.9152280103588089,-1.2272001651901538,1.0812878003926527,-1.5812949206531568,2.0326481045752876,0.8372076564679065,1.2164634106117576
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,0.8372076564679065,1.7611963341489731
0.43955398551659197,1.612336638167952,-0.9152280103588089,-1.350200936463943,1.494765336638095,-1.5812949206531568,1.4028023568419357,0.8372076564679065,1.8689048894847409
1.258080276003389,0.2472450532744035,-0.9152280103588089,-1.8142493008150515,0.9497267661327393,-0.36778608045892613,1.0093225630041036,0.8372076564679065,2.3236743453468702
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,0.8372076564679065,2.5390914560184057
1.0381629714509122,0.9019791326163854,-0.9152280103588089,-1.450837931142496,1.7954762720893256,2.034884537665872,-2.426326096265454,0.8372076564679065,1.1983056464938504
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,0.8372076564679065,2.5390914560184057
0.11904670309706306,1.4779133581614565,-0.9152280103588089,-1.9652047928328835,0.9121378992013354,0.37287718208834597,0.3363747883839236,0.8372076564679065,2.2815813467099044
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,0.8372076564679065,2.5390914560184057
1.6249378423420497,1.2009550484929012,-0.9152280103588089,0.3438551406250483,0.8933434657356335,-1.160987740522526,-0.9956168812155253,0.8372076564679065,2.2039981727515734
1.140725301825161,1.3400136140168621,-0.9152280103588089,-1.8981134630471799,2.9419367134971424,-0.3946959913819227,-0.3296210464158016,0.8372076564679065,2.6649577754720806
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,0.8372076564679065,2.5390914560184057
0.6279136499539149,1.3400136140168621,-0.9152280103588089,-0.2767396598927004,0.5926325302844029,-0.3946959913819227,-0.3296210464158016,0.8372076564679065,1.4974960779820938
0.9839232775029918,1.3423312567755947,-0.9152280103588089,-0.5451049790355115,0.7053991310786143,-0.633040916699903,-0.3171075547389788,2.069726400330039,1.7970991859275622
0.3853142915686717,2.188270863713023,-0.9152280103588089,-0.24319399499984942,0.42348262909308554,0.9149196735373014,-2.331779714707247,2.069726400330039,1.8986175944049524
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,2.069726400330039,1.8148442735882446
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.5906115348627097,2.3029259756632774,-0.5061799080629139,0.3363747883839236,2.069726400330039,1.90480774126333
1.979961293637528,0.5265210057016914,-0.9152280103588089,0.06989887733342905,0.4798659294901914,-1.5812949206531568,0.027708660355658436,2.069726400330039,2.353387050267083
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,2.069726400330039,1.8148442735882446
1.1279050105283803,0.27505676637919557,-0.9152280103588089,-1.2272001651901538,1.0812878003926527,-1.5812949206531568,2.0326481045752876,2.069726400330039,1.3600748177261144
1.4868731668382527,0.3816683332808989,-0.9152280103588089,-1.4732017077377304,1.908242872883537,-1.5812949206531568,1.4959583504360523,2.069726400330039,1.8148442735882446
0.43955398551659197,1.612336638167952,-0.9152280103588089,-1.350200936463943,1.494765336638095,-1.5812949206531568,1.4028023568419357,2.069726400330039,1.988581062080038
1.258080276003389,0.2472450532744035,-0.9152280103588089,-1.8142493008150515,0.9497267661327393,-0.36778608045892613,1.0093225630041036,2.069726400330039,2.431382900682638
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,2.069726400330039,2.658767628613704
1.0381629714509122,0.9019791326163854,-0.9152280103588089,-1.450837931142496,1.7954762720893256,2.034884537665872,-2.426326096265454,2.069726400330039,1.2940465845700884
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,2.069726400330039,2.658767628613704
0.11904670309706306,1.4779133581614565,-0.9152280103588089,-1.9652047928328835,0.9121378992013354,0.37287718208834597,0.3363747883839236,2.069726400330039,2.509378751098194
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,2.069726400330039,2.658767628613704
1.6249378423420497,1.2009550484929012,-0.9152280103588089,0.3438551406250483,0.8933434657356335,-1.160987740522526,-0.9956168812155253,2.069726400330039,2.2997391108278116
0.8714991845927572,1.3400136140168621,-0.9152280103588089,-0.8358340747735554,0.987315633064143,-0.3946959913819227,-0.3296210464158016,2.069726400330039,2.658767628613704
0.6279136499539149,1.3400136140168621,-0.9152280103588089,-0.2767396598927004,0.5926325302844029,-0.3946959913819227,-0.3296210464158016,2.069726400330039,1.9704232979621308
-0.5115143934538502,-0.8501587929855206,0.5854100465295644,0.5277972031208492,-0.3546069163869737,-0.1079132264025468,1.2626512500615357,-1.0291778699518943,-1.394540534251851
-0.5115143934538502,-0.8501587929855206,0.5854100465295644,0.5277972031208492,-0.3546069163869737,-0.1079132264025468,1.2626512500615357,-0.6418148361666526,-0.6240735886124712
-0.5115143934538502,-0.8501587929855206,0.5854100465295644,0.5277972031208492,-0.3546069163869737,-0.1079132264025468,1.2626512500615357,-0.14880733862179954,-0.5976622953500608
-0.5115143934538502,-0.8501587929855206,0.5854100465295644,0.5277972031208492,-0.3546069163869737,-0.1079132264025468,1.2626512500615357,0.8372076564679065,-0.3248831571242277
-0.5115143934538502,-0.8501587929855206,0.5854100465295644,0.5277972031208492,-0.3546069163869737,-0.1079132264025468,1.2626512500615357,2.3866597916088734,0.349430173981689
-0.3985972124168162,-0.8501587929855206,0.5529663355654938,1.0086183999183842,-0.33449687257867267,-0.36471066206772623,1.0101567957825577,-1.0291778699518943,-1.4659335613518045
-0.3985972124168162,-0.8501587929855206,0.5529663355654938,1.0086183999183842,-0.33449687257867267,-0.36471066206772623,1.0101567957825577,-0.6418148361666526,-0.762320201782901
-0.3985972124168162,-0.8501587929855206,0.5529663355654938,1.0086183999183842,-0.33449687257867267,-0.36471066206772623,1.0101567957825577,-0.14880733862179954,-0.7206398796031596
-0.3985972124168162,-0.8501587929855206,0.5529663355654938,1.0086183999183842,-0.33449687257867267,-0.36471066206772623,1.0101567957825577,0.8372076564679065,-0.4317663595455451
-0.3985972124168162,-0.8501587929855206,0.5529663355654938,1.0086183999183842,-0.33449687257867267,-0.36471066206772623,1.0101567957825577,2.3866597916088734,-0.019089902320381606
-0.7844879804499291,-0.8501587929855206,0.6451747772528522,-0.7955792769021339,0.21298497427722424,0.3959428200223435,1.7573512876852126,-1.0291778699518943,-1.3421306241842554
-0.7844879804499291,-0.8501587929855206,0.6451747772528522,-0.7955792769021339,0.21298497427722424,0.3959428200223435,1.7573512876852126,-0.6418148361666526,-0.5918848249489085
-0.7844879804499291,-0.8501587929855206,0.6451747772528522,-0.7955792769021339,0.21298497427722424,0.3959428200223435,1.7573512876852126,-0.14880733862179954,-0.547728444025816
-0.7844879804499291,-0.8501587929855206,0.6451747772528522,-0.7955792769021339,0.21298497427722424,0.3959428200223435,1.7573512876852126,0.8372076564679065,-0.05458007764174558
-0.7844879804499291,-0.8501587929855206,0.6451747772528522,-0.7955792769021339,0.21298497427722424,0.3959428200223435,1.7573512876852126,2.3866597916088734,0.14763138639858414
-0.8239350305938711,-0.8501587929855206,1.0313946474854243,-0.9901441332806724,0.26748883132775964,1.4672135596235873,0.3406849910726058,-1.0291778699518943,-1.186964276267594
-0.8239350305938711,-0.8501587929855206,1.0313946474854243,-0.9901441332806724,0.26748883132775964,1.4672135596235873,0.3406849910726058,-0.6418148361666526,-0.8266977291100264
-0.8239350305938711,-0.8501587929855206,1.0313946474854243,-0.9901441332806724,0.26748883132775964,1.4672135596235873,0.3406849910726058,-0.14880733862179954,-0.50728615121775
-0.8239350305938711,-0.8501587929855206,1.0313946474854243,-0.9901441332806724,0.26748883132775964,1.4672135596235873,0.3406849910726058,0.8372076564679065,0.027955213803286992
-0.8239350305938711,-0.8501587929855206,1.0313946474854243,-0.9901441332806724,0.26748883132775964,1.4672135596235873,0.3406849910726058,2.3866597916088734,0.34076396837996076
-0.6129919299491412,-0.8501587929855206,0.9727165482298326,0.025730418557841948,-0.1234353847588401,1.052032076811621,-0.0026017972615308108,-1.0291778699518943,-1.3408925948125803
-0.6129919299491412,-0.8501587929855206,0.9727165482298326,0.025730418557841948,-0.1234353847588401,1.052032076811621,-0.0026017972615308108,-0.6418148361666526,-0.8353639347117549
-0.6129919299491412,-0.8501587929855206,0.9727165482298326,0.025730418557841948,-0.1234353847588401,1.052032076811621,-0.0026017972615308108,-0.14880733862179954,-0.5968369424356105
-0.6129919299491412,-0.8501587929855206,0.9727165482298326,0.025730418557841948,-0.1234353847588401,1.052032076811621,-0.0026017972615308108,0.8372076564679065,-0.040136401638865005
-0.6129919299491412,-0.8501587929855206,0.9727165482298326,0.025730418557841948,-0.1234353847588401,1.052032076811621,-0.0026017972615308108,2.3866597916088734,0.2834019408256629
-0.4364663805550006,-0.8501587929855206,0.9213344031144863,0.8733175515172179,-0.3226563794952805,0.6906704158456536,-0.2908292222176538,-1.0291778699518943,-1.4869800606702879
-0.4364663805550006,-0.8501587929855206,0.9213344031144863,0.8733175515172179,-0.3226563794952805,0.6906704158456536,-0.2908292222176538,-0.6418148361666526,-0.8852977860359996
-0.4364663805550006,-0.8501587929855206,0.9213344031144863,0.8733175515172179,-0.3226563794952805,0.6906704158456536,-0.2908292222176538,-0.14880733862179954,-0.6220102063263453
-0.4364663805550006,-0.8501587929855206,0.9213344031144863,0.8733175515172179,-0.3226563794952805,0.6906704158456536,-0.2908292222176538,0.8372076564679065,-0.1998421905850033
-0.4364663805550006,-0.8501587929855206,0.9213344031144863,0.8733175515172179,-0.3226563794952805,0.6906704158456536,-0.2908292222176538,2.3866597916088734,0.027955213803286992
-0.8272880298561062,-0.8501587929855206,1.0279795200155222,-1.0063578713122168,0.6640513774540703,1.4428664973599215,0.3209414819825102,-1.0291778699518943,-1.522057559534427
-0.8272880298561062,-0.8501587929855206,1.0279795200155222,-1.0063578713122168,0.6640513774540703,1.4428664973599215,0.3209414819825102,-0.6418148361666526,-0.7276553793759871
-0.8272880298561062,-0.8501587929855206,1.0279795200155222,-1.0063578713122168,0.6640513774540703,1.4428664973599215,0.3209414819825102,-0.14880733862179954,-0.3834832140502009
-0.8272880298561062,-0.8501587929855206,1.0279795200155222,-1.0063578713122168,0.6640513774540703,1.4428664973599215,0.3209414819825102,0.8372076564679065,0.22067511932743836
-0.8272880298561062,-0.8501587929855206,1.0279795200155222,-1.0063578713122168,0.6640513774540703,1.4428664973599215,0.3209414819825102,2.3866597916088734,0.33003438049210665
-1.0664357713537547,-0.8501587929855206,1.6192622715090377,-0.1895209311712869,-0.34896858634726313,1.0648463201082865,0.008104190061971805,-1.0291778699518943,-1.4432363562044206
-1.0664357713537547,-0.8501587929855206,1.6192622715090377,-0.1895209311712869,-0.34896858634726313,1.0648463201082865,0.008104190061971805,-0.6418148361666526,-0.5621721200286968
-1.0664357713537547,-0.8501587929855206,1.6192622715090377,-0.1895209311712869,-0.34896858634726313,1.0648463201082865,0.008104190061971805,-0.14880733862179954,-0.7982230535614903
-1.0664357713537547,-0.8501587929855206,1.6192622715090377,-0.1895209311712869,-0.34896858634726313,1.0648463201082865,0.008104190061971805,0.8372076564679065,-0.3739916555340222
-1.0664357713537547,-0.8501587929855206,1.6192622715090377,-0.1895209311712869,-0.34896858634726313,1.0648463201082865,0.008104190061971805,2.3866597916088734,-0.07975334153248069
-0.5967200217647651,0.2860655694831758,-0.5347517635983451,0.10400363664116197,0.09645948678987232,1.1571088718442792,0.0816557133624001,-1.0291778699518943,-1.0103387525752243
-0.5967200217647651,0.2860655694831758,-0.5347517635983451,0.10400363664116197,0.09645948678987232,1.1571088718442792,0.0816557133624001,-0.6418148361666526,-0.2687591589416056
-0.5967200217647651,0.2860655694831758,-0.5347517635983451,0.10400363664116197,0.09645948678987232,1.1571088718442792,0.0816557133624001,-0.14880733862179954,0.6482079290127075
-0.5967200217647651,0.2860655694831758,-0.5347517635983451,0.10400363664116197,0.09645948678987232,1.1571088718442792,0.0816557133624001,0.8372076564679065,0.9515251250732024
